City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
821,Terra Rica,BR,-22.71,-52.62,94.98,20,0,3.56,clear sky
822,Ahipara,NZ,-35.17,173.17,61.7,85,91,11.56,overcast clouds
823,Nantucket,US,41.28,-70.1,66.2,63,1,10.29,clear sky
824,Nalut,LY,30.33,10.85,62.8,42,0,11.68,clear sky
825,Puerto Narino,CO,-3.77,-70.38,87.8,70,75,4.7,thunderstorm
826,Lavumisa,SZ,-27.31,31.89,75.0,83,85,3.02,overcast clouds
827,Clyde River,CA,70.47,-68.59,-2.2,84,20,4.7,few clouds
828,Bonavista,CA,48.65,-53.11,51.01,70,100,14.99,overcast clouds
829,Roald,NO,62.58,6.13,45.0,93,75,3.36,broken clouds
830,Morehead,US,37.27,-87.18,78.8,31,1,3.36,clear sky
831,Garowe,SO,8.41,48.48,75.78,64,35,17.11,scattered clouds
832,Tateyama,JP,34.98,139.87,69.8,83,75,11.41,broken clouds
833,Dumas,US,35.87,-101.97,73.0,35,1,20.8,clear sky
834,Leshukonskoye,RU,64.9,45.76,34.72,89,100,7.99,light rain
835,Jibuti,DJ,11.5,42.5,82.4,65,40,15.73,scattered clouds
836,Kaitangata,NZ,-46.28,169.85,48.0,72,100,8.01,overcast clouds
837,Santa Rosa,PH,14.31,121.11,75.2,88,90,8.05,very heavy rain
838,Rafaela,AR,-31.25,-61.49,88.0,22,0,5.01,clear sky
839,Oussouye,SN,12.48,-16.55,91.4,70,0,4.7,clear sky
840,Hasaki,JP,35.73,140.83,59.0,93,75,4.7,mist
841,New Norfolk,AU,-42.78,147.06,42.01,71,6,2.57,clear sky
842,Ixtapa,MX,20.7,-105.2,86.0,51,5,2.24,clear sky
843,Tomatlan,MX,19.93,-105.25,88.93,50,61,6.93,broken clouds
844,Hithadhoo,MV,-0.6,73.08,83.3,73,86,8.16,light rain
845,Fortuna,US,40.6,-124.16,54.0,71,1,12.75,clear sky
846,Tatawin,TN,32.93,10.45,68.0,52,0,7.45,clear sky
847,Tambura,SS,5.6,27.47,74.14,83,100,2.89,overcast clouds
848,Mbandaka,CD,0.05,18.26,73.85,88,100,1.77,overcast clouds
849,Aklavik,CA,68.22,-135.01,28.4,63,75,6.93,broken clouds
850,Kavieng,PG,-2.57,150.8,82.31,70,26,8.7,scattered clouds
851,Hovin,NO,63.11,10.22,43.0,92,100,2.77,overcast clouds
852,Devils Lake,US,48.11,-98.87,32.0,72,90,11.41,overcast clouds
853,Ghorawal,IN,24.77,82.78,63.52,37,0,2.44,clear sky
854,Ponta Do Sol,PT,32.67,-17.1,68.0,68,20,4.7,few clouds
855,Noumea,NC,-22.28,166.46,78.01,94,75,3.36,broken clouds
856,Camocim,BR,-2.9,-40.84,88.02,56,96,20.67,overcast clouds
857,Datong,CN,40.09,113.29,32.95,70,0,5.77,clear sky
858,Kropotkin,RU,45.44,40.58,53.01,52,94,14.67,overcast clouds
859,Alice Springs,AU,-23.7,133.88,62.6,21,0,5.82,clear sky
860,Bathurst,AU,-33.42,149.58,44.01,89,0,4.74,clear sky
861,Georgetown,MY,5.41,100.34,78.8,88,40,4.7,scattered clouds
862,Takoradi,GH,4.88,-1.76,79.23,86,96,8.14,light rain
863,Bundaberg,AU,-24.85,152.35,73.0,60,90,14.99,overcast clouds
864,Nome,US,64.5,-165.41,37.4,86,40,11.41,scattered clouds
865,Bluff,NZ,-46.6,168.33,46.99,73,6,8.99,clear sky
866,Yatou,CN,37.15,122.38,49.39,51,0,18.59,clear sky
867,Meulaboh,ID,4.14,96.13,76.68,86,99,4.03,overcast clouds
868,Tsiroanomandidy,MG,-18.77,46.03,75.06,66,100,2.17,overcast clouds
869,Diepenbeek,BE,50.91,5.42,53.6,71,100,4.7,overcast clouds
870,Kapit,MY,2.02,112.93,73.87,94,100,0.34,overcast clouds
871,Trairi,BR,-3.28,-39.27,84.45,62,8,15.52,clear sky
872,Te Anau,NZ,-45.42,167.72,40.66,88,98,6.13,overcast clouds
873,Srivardhan,IN,18.03,73.02,78.03,66,0,4.83,clear sky
874,Shimoda,JP,34.67,138.95,62.01,91,95,1.01,light rain
875,Sayyan,YE,15.17,44.32,54.55,38,12,2.93,few clouds
876,Heihe,CN,50.24,127.49,23.0,100,75,6.71,light shower snow
877,Bathsheba,BB,13.22,-59.52,86.0,74,40,17.22,shower rain
878,Pangnirtung,CA,66.15,-65.71,12.2,85,90,9.17,light snow
879,Ambatofinandrahana,MG,-20.55,46.8,68.86,75,85,2.68,light rain
880,Marsh Harbour,BS,26.54,-77.06,79.56,75,100,26.17,overcast clouds
881,Airai,TL,-8.93,125.41,62.6,59,89,1.86,overcast clouds
882,Nizhnyaya Omka,RU,55.43,74.94,38.21,73,100,10.6,overcast clouds
883,Leningradskiy,RU,69.38,178.42,20.39,96,100,13.38,light snow
884,Bridlicna,CZ,49.91,17.37,45.0,84,0,5.41,clear sky
885,Bambous Virieux,MU,-20.34,57.76,73.4,78,40,8.05,scattered clouds
886,Sarh,TD,9.14,18.39,82.4,65,0,2.39,clear sky
887,Taoudenni,ML,22.68,-3.98,86.38,14,99,6.87,overcast clouds
888,Kyra,RU,49.58,111.98,10.38,88,0,4.12,clear sky
889,Kemijarvi,FI,66.71,27.43,34.36,83,0,13.53,clear sky
890,Ovsyanka,RU,55.96,92.55,42.8,81,40,6.71,scattered clouds
891,Coquimbo,CL,-29.95,-71.34,64.4,63,40,11.41,scattered clouds
892,Olafsvik,IS,64.89,-23.71,41.09,69,85,28.95,light rain
893,Pevek,RU,69.7,170.31,17.46,97,100,2.89,light snow
894,Miri,MY,4.41,114.01,78.8,94,40,3.36,scattered clouds
895,Sao Luiz Gonzaga,BR,-28.41,-54.96,90.21,23,0,6.91,clear sky
896,Kaele,CM,10.11,14.45,81.72,24,36,5.77,scattered clouds
897,Nouadhibou,MR,20.93,-17.03,77.0,61,0,11.41,clear sky
898,Kirakira,SB,-10.45,161.92,78.84,82,42,5.12,light rain
899,East London,ZA,-33.02,27.91,71.6,83,0,9.17,clear sky
900,Coahuayana,MX,18.73,-103.68,80.6,61,20,5.88,few clouds
901,Yulara,AU,-25.24,130.99,75.2,14,97,8.05,overcast clouds
902,Manokwari,ID,-0.87,134.08,79.77,74,96,3.96,light rain
903,Ancud,CL,-41.87,-73.82,64.4,55,0,9.17,clear sky
904,Salalah,OM,17.02,54.09,77.0,61,0,4.7,clear sky
905,Manadhoo,MV,5.77,73.38,83.55,75,100,11.43,overcast clouds
906,Port Hardy,CA,50.7,-127.42,42.8,60,20,19.46,few clouds
907,Praia Da Vitoria,PT,38.73,-27.07,61.0,77,40,19.1,scattered clouds
908,Kupang,ID,-10.17,123.58,79.56,76,3,3.02,clear sky
909,Bay Roberts,CA,47.6,-53.26,50.0,82,56,8.01,broken clouds
910,Aurillac,FR,44.92,2.45,60.01,77,90,20.8,overcast clouds
911,Sosnovo-Ozerskoye,RU,52.52,111.54,7.68,93,73,7.18,broken clouds
912,Akureyri,IS,65.68,-18.09,42.8,60,75,17.22,broken clouds
913,Maine-Soroa,NE,13.21,12.02,77.25,19,0,7.81,clear sky
914,Goure,NE,13.98,10.27,79.0,23,0,5.01,clear sky
915,Tanout,NE,14.97,8.89,77.67,18,0,11.21,clear sky
916,Camana,PE,-16.62,-72.71,64.56,74,98,4.54,overcast clouds
917,Cabo San Lucas,MX,22.89,-109.91,84.0,74,75,8.05,broken clouds
918,Gorontalo,ID,0.54,123.06,75.96,83,100,2.48,light rain
919,Hofn,IS,64.25,-15.21,41.31,79,99,10.98,overcast clouds
920,Saint-Pierre,RE,-21.34,55.48,73.4,78,75,16.11,broken clouds
921,Nanortalik,GL,60.14,-45.24,32.41,90,100,6.42,overcast clouds
922,Stony Plain,CA,53.53,-114.0,25.0,100,90,14.99,snow
923,Sao Joao Da Barra,BR,-21.64,-41.05,78.8,74,75,9.17,broken clouds
924,Praia,CV,14.92,-23.51,86.0,55,0,10.29,clear sky
925,Palakkad,IN,10.78,76.65,77.0,83,40,2.24,mist
926,Xai-Xai,MZ,-25.05,33.64,87.62,46,0,13.62,clear sky
927,Talara,PE,-4.58,-81.27,68.13,73,65,12.33,broken clouds
928,Kolochava,UA,48.43,23.7,42.55,82,0,1.81,clear sky
929,Sakakah,SA,29.97,40.21,68.0,40,0,8.05,clear sky
930,Hami,CN,42.8,93.45,35.4,75,73,2.57,broken clouds
931,Hovd,MN,48.01,91.64,27.99,89,54,0.47,broken clouds
932,Flin Flon,CA,54.77,-101.86,19.4,67,90,5.82,overcast clouds
933,Puertollano,ES,38.69,-4.11,55.99,75,0,1.99,clear sky
934,Beringovskiy,RU,63.05,179.32,27.81,86,0,5.01,clear sky
935,Hede,CN,33.77,120.25,54.21,63,0,3.78,clear sky
936,Codrington,AU,-38.27,141.97,40.53,93,6,6.73,clear sky
937,Luderitz,NA,-26.65,15.16,63.32,85,0,5.82,clear sky
938,Sao Filipe,CV,14.9,-24.5,79.52,77,49,12.8,light rain
939,Louis Trichardt,ZA,-23.04,29.9,82.09,34,0,3.42,clear sky
940,Quatre Cocos,MU,-20.21,57.76,73.4,78,40,8.05,scattered clouds
941,Saint-Georges,GD,12.06,-61.75,86.0,79,20,20.8,few clouds
942,Xinzhou,CN,38.41,112.73,37.04,62,0,0.43,clear sky
943,Andenes,NO,69.31,16.12,37.4,69,100,32.21,overcast clouds
944,Phetchaburi,TH,12.97,99.58,77.0,89,59,4.09,broken clouds
945,Padang,ID,-0.95,100.35,77.23,81,100,3.78,moderate rain
946,Polovinnoye,RU,54.79,65.99,39.58,90,100,11.65,overcast clouds
947,Yar-Sale,RU,66.83,70.83,29.17,99,97,3.06,overcast clouds
948,Ilulissat,GL,69.22,-51.1,12.2,66,40,3.2,shower rain
949,Acapulco,MX,16.86,-99.89,86.0,70,5,3.36,clear sky
950,Goderich,CA,43.75,-81.72,60.8,59,100,16.11,overcast clouds
951,Coihaique,CL,-45.58,-72.07,66.2,37,0,5.82,clear sky
952,Buchanan,LR,5.88,-10.05,82.4,83,40,6.33,scattered clouds
953,San Carlos De Bariloche,AR,-41.15,-71.31,75.2,19,40,9.17,scattered clouds
954,Mar Del Plata,AR,-38.0,-57.56,66.2,82,20,2.24,thunderstorm
955,Talnakh,RU,69.49,88.4,17.6,92,75,11.18,light shower snow
956,Pervomayskiy,RU,53.25,40.29,37.99,79,0,9.44,clear sky
957,Ashington,GB,50.93,-0.39,51.8,93,3,6.93,clear sky
958,Arraial Do Cabo,BR,-22.97,-42.03,77.0,61,75,11.41,broken clouds
959,Derzhavinsk,KZ,51.1,66.32,43.29,63,99,6.91,overcast clouds
960,Saint-Augustin,CA,51.23,-58.65,34.34,80,0,19.17,clear sky
961,Point Pedro,LK,9.82,80.23,82.26,80,82,13.33,light rain
962,Lima,PE,-12.04,-77.03,68.0,68,90,11.41,overcast clouds
963,Saskylakh,RU,71.92,114.08,-9.02,89,5,6.71,clear sky
964,Skibbereen,IE,51.55,-9.27,53.6,100,90,10.29,fog
965,Amapa,BR,1.0,-52.0,82.9,80,100,3.4,moderate rain
966,Whitianga,NZ,-36.83,175.7,64.0,91,73,8.01,broken clouds
967,Ulladulla,AU,-35.35,150.47,55.4,71,90,4.7,overcast clouds
968,Thiruvarur,IN,10.77,79.65,77.59,87,0,7.56,clear sky
969,Porto Santo,PT,33.07,-16.34,66.2,82,75,10.29,broken clouds
970,Broome,US,42.25,-75.83,70.0,45,1,5.82,clear sky
971,Ratlam,IN,23.32,75.07,66.72,36,0,4.7,clear sky
972,Namatanai,PG,-3.67,152.43,79.32,76,74,5.26,broken clouds
973,Bida,NG,9.08,6.02,81.91,30,15,3.38,few clouds
974,Annigeri,IN,15.43,75.43,72.54,83,35,11.07,scattered clouds
975,Dire Dawa,ET,9.59,41.87,69.64,66,62,2.26,broken clouds
976,Stanislav,UA,46.57,32.15,44.6,87,0,6.71,clear sky
977,Japura,ID,-0.32,102.35,74.05,97,86,3.67,light rain
978,Coos Bay,US,43.37,-124.22,48.99,93,90,3.36,overcast clouds
979,Ossora,RU,59.24,163.07,27.81,89,99,5.99,overcast clouds
980,Otradnoye,RU,59.78,30.82,48.0,86,98,1.01,overcast clouds
981,Moscow,RU,55.75,37.62,71.08,86,0,6.71,clear sky
982,Nata,PA,8.33,-80.52,84.2,70,20,6.93,few clouds
983,Ushtobe,KZ,45.25,77.98,46.51,44,100,5.57,overcast clouds
984,Cabra,ES,37.47,-4.44,59.0,87,0,3.36,clear sky
985,Sal Rei,CV,16.18,-22.92,82.4,65,0,14.99,clear sky
986,Qaqortoq,GL,60.72,-46.03,30.2,74,75,4.7,broken clouds
987,Saint George,US,37.1,-113.58,59.0,30,40,23.04,scattered clouds
988,Seminole,US,28.71,-81.21,84.2,51,40,20.8,scattered clouds
989,Mukhen,RU,48.1,136.1,26.67,98,100,3.65,light snow
990,Samarai,PG,-10.62,150.67,80.89,83,1,8.55,light rain
991,Victor Harbor,AU,-35.57,138.62,51.01,83,0,9.42,clear sky
992,Aljezur,PT,37.32,-8.8,61.84,85,1,8.19,clear sky
993,Rio Gallegos,AR,-51.62,-69.22,66.2,35,0,17.22,clear sky
994,Pimentel,PE,-6.84,-79.93,73.4,53,0,16.11,clear sky
995,Katherine,AU,-14.47,132.27,78.8,65,3,4.7,clear sky
996,Asau,RO,46.43,26.4,39.0,97,0,2.1,clear sky
997,Sisimiut,GL,66.94,-53.67,16.52,87,98,16.37,overcast clouds
998,Grand Gaube,MU,-20.01,57.66,72.0,73,0,1.99,clear sky
999,Cabedelo,BR,-6.98,-34.83,84.2,70,40,18.34,scattered clouds
1000,Kitami,JP,43.8,143.89,46.0,87,73,5.01,broken clouds
1001,Tasiilaq,GL,65.61,-37.64,28.4,92,90,4.7,light snow
1002,Maragogi,BR,-9.01,-35.22,80.22,78,28,13.82,scattered clouds
1003,Havre-Saint-Pierre,CA,50.23,-63.6,35.6,47,1,11.41,clear sky
1004,Los Llanos De Aridane,ES,28.66,-17.92,71.6,60,20,1.12,few clouds
1005,Marau,BR,-28.45,-52.2,86.34,27,0,6.33,clear sky
1006,Bealanana,MG,-14.55,48.73,61.86,86,65,2.8,broken clouds
1007,Fare,PF,-16.7,-151.02,79.74,75,38,10.74,scattered clouds
1008,Vila Velha,BR,-20.33,-40.29,78.8,78,20,10.29,few clouds
1009,Bentiu,SS,9.23,29.83,78.84,34,0,2.08,clear sky
1010,Kokoda,PG,-8.88,147.74,73.13,71,81,1.16,light rain
1011,Viedma,AR,-40.81,-63.0,75.99,35,4,3.0,clear sky
1012,Varnsdorf,CZ,50.91,14.62,46.99,83,0,7.81,clear sky
1013,Longyearbyen,SJ,78.22,15.64,30.2,80,40,2.24,scattered clouds
1014,Chinsali,ZM,-10.54,32.08,75.97,28,0,9.89,clear sky
1015,Fort Nelson,CA,58.81,-122.7,5.0,84,75,5.08,broken clouds
1016,Vityazevo,RU,44.99,37.27,51.8,71,34,8.95,scattered clouds
1017,Sobolevo,RU,54.43,31.9,46.56,90,100,12.53,overcast clouds
1018,Port Lincoln,AU,-34.73,135.87,59.02,76,0,16.58,clear sky
1019,Aripuana,BR,-9.17,-60.63,95.99,38,89,3.74,overcast clouds
1020,Laguna,US,38.42,-121.42,59.0,54,1,2.91,clear sky
1021,Hervey Bay,AU,-25.3,152.85,69.01,70,5,3.0,clear sky
1022,Moramanga,MG,-18.93,48.2,60.12,95,51,1.19,broken clouds
1023,Troyes,FR,48.33,4.08,55.4,82,0,4.7,clear sky
1024,Kisante,PH,6.92,125.16,75.2,100,40,2.24,scattered clouds
1025,Sept-Iles,CA,50.2,-66.38,35.01,59,70,10.29,broken clouds
1026,Lagoa,PT,39.05,-27.98,61.5,71,0,20.96,light rain
1027,Kaberamaido,UG,1.74,33.16,68.38,92,92,4.25,moderate rain
1028,Bengkulu,ID,-3.8,102.27,76.66,87,100,4.79,overcast clouds
1029,Alta Floresta,BR,-9.88,-56.09,91.4,52,40,4.7,scattered clouds
1030,Kinna,SE,57.51,12.69,50.0,87,90,10.29,overcast clouds
1031,Uyemskiy,RU,64.47,40.85,39.2,100,90,11.18,light intensity shower rain
1032,Boffa,GN,10.17,-14.03,80.82,86,6,5.77,light rain
1033,Monteagudo,BO,-19.82,-63.98,90.03,22,97,8.5,overcast clouds
1034,Ambilobe,MG,-13.2,49.05,75.92,77,100,4.12,overcast clouds
1035,Sibi,PK,29.54,67.88,68.34,24,0,4.34,clear sky
1036,Constantine,DZ,36.37,6.61,68.0,37,75,4.7,broken clouds
1037,Keroka,KE,-0.78,34.95,55.92,93,9,3.22,clear sky
1038,Namwala,ZM,-15.75,26.44,86.92,23,93,6.31,overcast clouds
1039,Hudiksvall,SE,61.73,17.1,46.72,77,100,5.17,overcast clouds
1040,Nago,JP,26.59,127.98,75.2,100,1,3.36,clear sky
1041,San Luis,AR,-33.3,-66.34,85.53,22,70,9.44,broken clouds
1042,Podosinovets,RU,60.28,47.07,34.36,91,75,8.01,broken clouds
1043,Pangai,TO,-19.8,-174.35,75.2,73,40,6.93,scattered clouds
1044,San Policarpo,PH,12.18,125.51,75.79,87,99,3.56,overcast clouds
1045,Lavrentiya,RU,65.58,-171.0,28.76,96,92,11.7,overcast clouds
1046,Koslan,RU,63.46,48.9,31.91,98,100,6.64,overcast clouds
1047,Srandakan,ID,-7.94,110.25,77.38,81,31,1.61,scattered clouds
1048,Praya,CV,14.92,-23.51,86.0,55,0,10.29,clear sky
1049,Prince George,CA,53.92,-122.75,30.99,68,1,9.17,clear sky
1050,Danjiangkou,CN,32.54,111.51,55.87,42,0,2.91,clear sky
1051,Torrijos,ES,39.98,-4.28,59.0,68,0,7.61,clear sky
1052,Buala,SB,-8.14,159.59,79.65,76,2,3.11,clear sky
1053,College,US,64.86,-147.8,27.0,85,90,4.7,overcast clouds
1054,Payo,ID,-3.75,103.64,72.75,93,100,1.45,overcast clouds
1055,Wanaka,NZ,-44.7,169.15,43.0,80,100,1.01,moderate rain
1056,Oshakati,NA,-17.78,15.68,88.75,12,0,4.16,clear sky
1057,Sola,VU,-13.88,167.55,82.4,83,90,5.82,overcast clouds
1058,Batagay,RU,67.63,134.63,-26.55,84,36,1.3,scattered clouds
1059,Sur,OM,22.57,59.53,75.63,77,0,7.18,clear sky
1060,Nuuk,GL,64.18,-51.72,24.8,79,75,2.24,shower rain
1061,Kurtalan,TR,37.93,41.7,51.8,93,0,4.7,clear sky
1062,Srednekolymsk,RU,67.45,153.68,-5.37,91,96,8.86,overcast clouds
1063,Rincon,US,32.3,-81.24,80.6,61,75,14.99,broken clouds
1064,Oktyabrskiy,RU,54.48,53.47,35.85,83,99,9.69,overcast clouds
1065,Kyzyl-Suu,KG,42.34,78.01,40.08,54,0,9.15,clear sky
1066,Scarborough,GB,54.28,-0.4,46.99,92,0,5.93,clear sky
1067,Kieta,PG,-6.22,155.63,78.17,78,3,2.42,clear sky
1068,Belford Roxo,BR,-22.76,-43.4,77.0,60,75,14.99,broken clouds
1069,Beyneu,KZ,45.32,55.2,42.49,72,7,12.39,clear sky
1070,Touros,BR,-5.2,-35.46,87.8,62,40,14.99,scattered clouds
1071,Krasnoselkup,RU,65.7,82.47,33.94,99,100,7.56,light rain
1072,Ulaangom,MN,49.98,92.07,24.93,94,0,1.68,clear sky
1073,Weymouth,US,42.22,-70.94,75.2,35,100,5.82,overcast clouds
1074,Port Blair,IN,11.67,92.75,81.21,79,0,7.38,clear sky
1075,Suntar,RU,62.14,117.63,-5.89,90,0,4.43,clear sky
1076,Doha,QA,25.29,51.53,84.0,65,0,4.7,clear sky
1077,Cleburne,US,32.35,-97.39,75.99,53,1,8.05,clear sky
1078,San Pedro,PH,14.35,121.02,75.2,88,90,8.05,very heavy rain
1079,Bandarbeyla,SO,9.49,50.81,76.75,85,42,15.01,scattered clouds
1080,Kyrnasivka,UA,48.6,28.98,46.99,89,0,5.03,clear sky
1081,Neuquen,AR,-38.95,-68.06,84.2,28,0,18.34,clear sky
1082,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,23.0,79,15,6.71,few clouds
1083,Okha,RU,53.57,142.95,25.32,89,71,8.63,broken clouds
1084,Savelugu,GH,9.62,-0.83,86.58,28,55,0.89,broken clouds
1085,Pangody,RU,65.85,74.49,32.25,98,100,5.08,overcast clouds
1086,San Quintin,MX,30.48,-115.95,65.44,49,0,16.73,clear sky
1087,Oran,DZ,35.69,-0.64,68.0,72,0,6.93,clear sky
1088,Roma,US,43.21,-75.46,69.8,43,1,6.93,clear sky
1089,Nagato,JP,34.38,131.2,64.4,72,40,9.17,scattered clouds
1090,Bungu,TZ,-7.63,39.06,73.44,93,81,3.58,broken clouds
1091,Nisia Floresta,BR,-6.09,-35.21,87.8,62,40,21.92,scattered clouds
1092,Dalvik,IS,65.97,-18.53,42.8,60,75,17.22,broken clouds
1093,Vigrestad,NO,58.57,5.7,45.0,99,100,1.99,overcast clouds
1094,Labuhan,ID,-6.88,112.21,78.91,78,0,7.92,clear sky
1095,Bella Union,UY,-30.28,-57.6,82.9,45,63,9.01,broken clouds
1096,Baruun-Urt,MN,46.68,113.28,15.48,84,0,7.56,clear sky
1097,Changji,CN,44.02,87.32,33.8,59,0,4.47,clear sky
1098,Lazaro Cardenas,MX,17.96,-102.2,84.87,65,100,7.25,overcast clouds
1099,Oswego,US,43.45,-76.15,73.4,43,1,11.41,clear sky
1100,Octeville,FR,49.63,-1.64,57.0,87,0,8.05,clear sky
1101,Geraldton,AU,-28.77,114.6,69.8,77,90,6.93,overcast clouds
1102,Lagunas,PE,-5.23,-75.68,94.69,42,98,3.87,overcast clouds
1103,Hemsedal,NO,60.86,8.55,41.0,80,92,5.84,overcast clouds
1104,Ouesso,CG,1.61,16.05,72.93,93,100,1.86,overcast clouds
1105,Sladkovo,RU,55.53,70.34,40.62,76,100,11.77,light rain
1106,Freeport,US,40.66,-73.58,75.0,35,1,4.7,clear sky
1107,Bara,NG,10.37,10.73,77.0,36,0,5.82,clear sky
1108,Tura,IN,25.52,90.22,65.16,86,0,4.38,clear sky
1109,Kacuni,BA,44.06,17.94,41.0,86,0,1.12,clear sky
1110,Honningsvag,NO,70.98,25.97,39.2,80,90,31.09,light rain
1111,Grand-Santi,GF,4.25,-54.38,95.18,38,1,4.94,clear sky
1112,Porto Murtinho,BR,-21.7,-57.88,103.93,17,92,1.74,overcast clouds
1113,Edremit,TR,39.6,27.02,59.0,67,20,24.16,few clouds
1114,Gannan,CN,47.91,123.5,25.12,84,0,16.49,clear sky
1115,Caravelas,BR,-17.71,-39.25,81.12,69,0,8.39,light rain
1116,Edd,ER,13.93,41.69,82.76,55,1,14.7,clear sky
1117,Lat Yao,TH,15.75,99.79,74.48,89,63,1.95,broken clouds
1118,Les Abymes,GP,16.27,-61.5,86.0,66,14,12.75,few clouds
1119,Ilhabela,BR,-23.78,-45.36,72.7,65,28,4.88,scattered clouds
1120,Capelinha,BR,-17.69,-42.52,72.09,89,8,5.91,clear sky
1121,Davila,PH,18.47,120.58,80.6,74,75,6.93,broken clouds
1122,Burgeo,CA,47.62,-57.62,42.49,68,9,24.38,clear sky
1123,Graaff-Reinet,ZA,-32.25,24.53,73.99,38,100,13.0,overcast clouds
1124,Strezhevoy,RU,60.73,77.59,35.6,74,90,10.31,overcast clouds
1125,Yuksekova,TR,37.57,44.29,46.4,93,20,9.17,few clouds
1126,Koratla,IN,18.82,78.72,64.65,58,0,2.82,clear sky
1127,Pingliang,CN,35.54,106.69,41.0,59,92,2.04,overcast clouds
1128,Prince Albert,CA,53.2,-105.77,24.8,92,90,14.99,light snow
1129,Guerrero Negro,MX,27.98,-114.06,72.59,57,12,14.07,few clouds
1130,Karratha,AU,-20.74,116.85,71.49,60,0,11.77,clear sky
1131,Constitucion,CL,-35.33,-72.42,66.9,51,0,14.97,clear sky
1132,Marystown,CA,47.17,-55.15,48.99,100,41,15.01,scattered clouds
1133,Shieli,KZ,44.17,66.75,57.52,28,100,16.91,overcast clouds
1134,Sobradinho,BR,-12.83,-39.1,82.85,65,27,9.73,scattered clouds
1135,Krasnoyarskiy,RU,51.97,59.9,36.93,94,100,10.69,light rain
1136,Haines Junction,CA,60.75,-137.51,-18.4,75,99,1.12,overcast clouds
1137,Siemiatycze,PL,52.43,22.86,46.99,83,0,1.99,clear sky
1138,Daru,PG,-9.08,143.21,77.77,88,100,6.38,overcast clouds
1139,Llangefni,GB,53.26,-4.31,54.0,87,100,8.05,haze
1140,Zemio,CF,5.03,25.14,71.67,91,100,2.37,overcast clouds
1141,Lufilufi,WS,-13.87,-171.6,78.8,94,75,15.86,broken clouds
1142,Hirna,ET,9.22,41.1,60.66,70,49,4.05,scattered clouds
1143,Mahibadhoo,MV,3.78,72.97,83.97,75,99,10.49,light rain
1144,Berlevag,NO,70.86,29.09,39.2,80,90,31.09,overcast clouds
1145,Balabac,PH,7.99,117.06,80.37,80,100,1.77,overcast clouds
1146,Monchique,PT,37.32,-8.56,64.4,82,20,5.82,few clouds
1147,Alofi,NU,-19.06,-169.92,75.2,78,14,11.41,few clouds
1148,San Jose,US,37.34,-121.89,57.99,62,75,6.93,broken clouds
1149,Skibotn,NO,69.39,20.27,35.6,80,90,21.92,overcast clouds
1150,Inhambane,MZ,-23.86,35.38,80.6,88,0,9.17,clear sky
1151,Iquitos,PE,-3.75,-73.25,87.8,70,75,4.7,broken clouds
1152,Mayo,US,38.89,-76.51,75.0,77,1,9.17,clear sky
1153,Trenggalek,ID,-8.05,111.72,74.52,82,0,0.4,clear sky
1154,Moose Factory,CA,51.26,-80.61,32.0,90,40,10.29,scattered clouds
1155,West Wendover,US,40.74,-114.07,58.14,35,97,23.71,overcast clouds
1156,Lac Du Bonnet,CA,50.25,-96.06,39.0,69,100,11.41,overcast clouds
1157,Xiaoshi,CN,41.3,124.12,32.0,73,0,4.47,clear sky
1158,Saint Leonard,CA,47.17,-67.92,59.0,50,1,5.82,clear sky
1159,Comodoro Rivadavia,AR,-45.87,-67.5,66.2,45,0,14.99,clear sky
1160,Byron Bay,AU,-28.65,153.62,62.6,93,90,10.29,light rain
1161,Hochstadt,DE,49.25,8.21,45.0,87,100,2.91,overcast clouds
1162,Sonaguera,HN,15.63,-86.33,82.4,78,75,10.29,broken clouds
1163,Vidisha,IN,23.53,77.82,60.8,82,0,4.7,haze
1164,Merauke,ID,-8.47,140.33,77.22,85,58,9.26,broken clouds
1165,Tual,ID,-5.67,132.75,82.65,70,81,11.07,broken clouds
1166,Zhangjiakou,CN,40.81,114.88,31.95,76,0,7.23,clear sky
1167,Lorengau,PG,-2.02,147.27,81.1,75,33,8.72,scattered clouds
1168,Pisco,PE,-13.7,-76.22,64.4,82,90,8.05,overcast clouds
1169,Palana,RU,59.12,159.97,25.86,91,100,5.61,overcast clouds
1170,Ouro Preto Do Oeste,BR,-10.75,-62.22,98.89,29,32,6.87,scattered clouds
1171,Joshimath,IN,30.57,79.57,49.44,35,0,5.91,clear sky
1172,Kadoma,JP,34.73,135.58,62.01,98,100,4.54,overcast clouds
1173,Yerbogachen,RU,61.28,108.01,3.4,93,100,4.83,overcast clouds
1174,Artvin,TR,41.17,41.83,55.4,82,75,5.82,broken clouds
1175,Quang Ngai,VN,15.12,108.8,72.28,90,70,6.44,light rain
1176,Newton,US,42.34,-71.21,75.99,35,96,5.82,overcast clouds
1177,Kununurra,AU,-15.77,128.73,73.4,83,5,2.24,clear sky
1178,Pundaguitan,PH,6.37,126.17,81.19,78,100,8.14,overcast clouds
1179,Mananjary,MG,-21.22,48.33,73.09,86,0,9.08,clear sky
1180,Silver City,US,32.77,-108.28,68.0,32,40,9.17,scattered clouds
1181,Jacareacanga,BR,-6.22,-57.75,93.45,44,100,4.43,overcast clouds
1182,Kysyl-Syr,RU,63.9,122.76,-9.78,90,80,4.27,broken clouds
